3787,Fremennik pink cloak,NULL,,
3788,Fremennik pink cloak,NULL,,
3789,Fremennik black cloak,NULL,,
3790,Fremennik black cloak,NULL,,
3791,Fremennik boots,NULL,,
3792,Fremennik boots,NULL,,
3793,Fremennik robe,NULL,,
3794,Fremennik robe,NULL,,
3795,Fremennik skirt,NULL,,
3796,Fremennik skirt,NULL,,
3797,Fremennik hat,NULL,,
3798,Fremennik hat,NULL,,
3799,Fremennik gloves,NULL,,
3800,Fremennik gloves,NULL,,
3801,Keg of beer,NULL,,
3802,Keg of beer,NULL,,
3803,Beer tankard,NULL,,
3804,Beer tankard,NULL,,
3805,Tankard,NULL,,
3806,Tankard,NULL,,
3827,Saradomin page 1,NULL,,
3828,Saradomin page 2,NULL,,
3829,Saradomin page 3,NULL,,
3830,Saradomin page 4,NULL,,
3831,Zamorak page 1,NULL,,
3832,Zamorak page 2,NULL,,
3833,Zamorak page 3,NULL,,
3834,Zamorak page 4,NULL,,
3835,Guthix page 1,NULL,,
3836,Guthix page 2,NULL,,
3837,Guthix page 3,NULL,,
3838,Guthix page 4,NULL,,
3839,Damaged book,NULL,,
3840,Holy book,NULL,,
3841,Damaged book,NULL,,
3842,Unholy book,NULL,,
3843,Damaged book,NULL,,
3844,Book of balance,NULL,,
3845,Journal,NULL,,
3846,Diary,NULL,,
3847,Manual,NULL,,
3848,Lighthouse key,NULL,,
3849,Rusty casket,NULL,,
3852,Unholy symbol,NULL,,
3853,Games necklace(8),NULL,,
3854,Games necklace(8),NULL,,
3855,Games necklace(7),NULL,,
3856,Games necklace(7),NULL,,
3857,Games necklace(6),NULL,,
3858,Games necklace(6),NULL,,
3859,Games necklace(5),NULL,,
3860,Games necklace(5),NULL,,
3861,Games necklace(4),NULL,,
3862,Games necklace(4),NULL,,
3863,Games necklace(3),NULL,,
3864,Games necklace(3),NULL,,
3865,Games necklace(2),NULL,,
3866,Games necklace(2),NULL,,
3867,Games necklace(1),NULL,,
3868,Games necklace(1),NULL,,
3869,Board game piece,NULL,,
3870,Board game piece,NULL,,
3871,Board game piece,NULL,,
3872,Board game piece,NULL,,
3873,Board game piece,NULL,,
3874,Board game piece,NULL,,
3875,Board game piece,NULL,,
3876,Board game piece,NULL,,
3877,Board game piece,NULL,,
3878,Board game piece,NULL,,
3879,Board game piece,NULL,,
3880,Board game piece,NULL,,
3881,Board game piece,NULL,,
3882,Board game piece,NULL,,
3883,Board game piece,NULL,,
3884,Board game piece,NULL,,
3885,Board game piece,NULL,,
3886,Board game piece,NULL,,
3887,Board game piece,NULL,,
3888,Board game piece,NULL,,
3889,Board game piece,NULL,,
3890,Board game piece,NULL,,
3891,Board game piece,NULL,,
3892,Board game piece,NULL,,
3893,Stool,NULL,,
3894,Awful anthem,NULL,,
3895,Good anthem,NULL,,
3896,Treaty,NULL,,
3897,Giant nib,NULL,,
3898,Giant pen,NULL,,
3899,Iron sickle,NULL,,
3900,Iron sickle,NULL,,
3901,Ghrim's book,NULL,,
3902,Null,NULL,,
3904,Sliding button,NULL,,
3905,Null,NULL,,
3906,Sliding button,NULL,,
3907,Null,NULL,,
3908,Sliding button,NULL,,
3909,Null,NULL,,
3910,Sliding button,NULL,,
3911,Null,NULL,,
3912,Sliding button,NULL,,
3913,Null,NULL,,
3914,Sliding button,NULL,,
3915,Null,NULL,,
3916,Sliding button,NULL,,
3917,Null,NULL,,
3918,Sliding button,NULL,,
3919,Null,NULL,,
3920,Sliding button,NULL,,
3921,Null,NULL,,
3922,Sliding button,NULL,,
3923,Null,NULL,,
3924,Sliding button,NULL,,
3925,Null,NULL,,
3926,Sliding button,NULL,,
3927,Null,NULL,,
3928,Sliding button,NULL,,
3929,Null,NULL,,
3930,Sliding button,NULL,,
3931,Null,NULL,,
3932,Sliding button,NULL,,
3933,Null,NULL,,
3934,Sliding button,NULL,,
3935,Null,NULL,,
3936,Sliding button,NULL,,
3937,Null,NULL,,
3938,Sliding button,NULL,,
3939,Null,NULL,,
3940,Sliding button,NULL,,
3941,Null,NULL,,
3942,Sliding button,NULL,,
3943,Null,NULL,,
3944,Sliding button,NULL,,
3945,Null,NULL,,
3946,Sliding button,NULL,,
3947,Null,NULL,,
3948,Sliding button,NULL,,
3949,Null,NULL,,
3950,Sliding button,NULL,,
3951,Null,NULL,,
3952,Sliding button,NULL,,
3953,Null,NULL,,
3954,Sliding button,NULL,,
3956,Sliding button,NULL,,
3958,Sliding button,NULL,,
3960,Sliding button,NULL,,
3962,Sliding button,NULL,,
3963,Null,NULL,,
3964,Sliding button,NULL,,
3965,Null,NULL,,
3966,Sliding button,NULL,,
3967,Null,NULL,,
3968,Sliding button,NULL,,
3969,Null,NULL,,
3970,Sliding button,NULL,,
3971,Null,NULL,,
3972,Sliding button,NULL,,
3973,Null,NULL,,
3974,Sliding button,NULL,,
3975,Null,NULL,,
3976,Sliding button,NULL,,
3977,Null,NULL,,
3978,Sliding button,NULL,,
3979,Null,NULL,,
3980,Sliding button,NULL,,
3981,Wilderness sword,NULL,,
3982,Sliding button,NULL,,
3983,Western banner,NULL,,
3984,Sliding button,NULL,,
3986,Sliding button,NULL,,
3988,Sliding button,NULL,,
3990,Sliding button,NULL,,
3992,Sliding button,NULL,,
3994,Sliding button,NULL,,
3996,Sliding button,NULL,,
3998,Sliding button,NULL,,
4000,Null,NULL,,
4001,Hardy gout tuber,NULL,,
4002,Spare controls,NULL,,
4003,Spare controls,NULL,,
4004,Gnome royal seal,NULL,,
4005,Narnode's orders,NULL,,
4006,Monkey dentures,NULL,,
4007,Enchanted bar,NULL,,
4008,Eye of gnome,NULL,,
4009,Eye of gnome,NULL,,
4010,Monkey magic,NULL,,
4011,Monkey magic,NULL,,
4012,Monkey nuts,NULL,,
4013,Monkey nuts,NULL,,
4014,Monkey bar,NULL,,
4015,Monkey bar,NULL,,
4016,Banana stew,NULL,,
4017,Banana stew,NULL,,
4018,Monkey wrench,NULL,,
4019,Monkey wrench,NULL,,
4020,M'amulet mould,NULL,,
4021,M'speak amulet,NULL,,
4022,M'speak amulet,NULL,,
4023,Monkey talisman,NULL,,
4024,Monkey greegree,NULL,,
4025,Monkey greegree,NULL,,
4026,Monkey greegree,NULL,,
4027,Monkey greegree,NULL,,
4028,Monkey greegree,NULL,,
4029,Monkey greegree,NULL,,
4030,Monkey greegree,NULL,,
4031,Monkey greegree,NULL,,
4033,Monkey,NULL,,
4034,Monkey skull,NULL,,
4035,10th squad sigil,NULL,,
4037,Saradomin banner,NULL,,
4038,Saradomin banner,NULL,,
4039,Zamorak banner,NULL,,
4040,Zamorak banner,NULL,,
4041,Hooded cloak,NULL,,
4042,Hooded cloak,NULL,,
4043,Rock,NULL,,
4044,Rock,NULL,,
4045,Explosive potion,NULL,,
4046,Explosive potion,NULL,,
4047,Climbing rope,NULL,,
4048,Climbing rope,NULL,,
4049,Bandages,NULL,,
4050,Bandages,NULL,,
4051,Toolkit,NULL,,
4052,Toolkit,NULL,,
4053,Barricade,NULL,,
4054,Barricade,NULL,,
4055,Castlewars manual,NULL,,
4067,Castle wars ticket,NULL,,
4068,Decorative sword,NULL,,
4069,Decorative armour,NULL,,
4070,Decorative armour,NULL,,
4071,Decorative helm,NULL,,
4072,Decorative shield,NULL,,
4073,Damp tinderbox,NULL,,
4074,Damp tinderbox,NULL,,
4075,Glowing fungus,NULL,,
4076,Null,NULL,,
4077,Crystal-mine key,NULL,,
4078,Zealot's key,NULL,,
4079,Yo-yo,NULL,,
4081,Salve amulet,NULL,,
4082,Salve shard,NULL,,
4083,Sled,NULL,,
4084,Sled,NULL,,
4085,Wax,NULL,,
4086,Trollweiss,NULL,,
4087,Dragon platelegs,70,,
4088,Dragon platelegs,70,,
4089,Mystic hat,70,,
4090,Mystic hat,70,,
4091,Mystic robe top,70,,
4092,Mystic robe top,70,,
4093,Mystic robe bottom,70,,
4094,Mystic robe bottom,70,,
4095,Mystic gloves,70,,
4096,Mystic gloves,70,,
4097,Mystic boots,70,,
4098,Mystic boots,70,,
4099,Mystic hat (dark),70,,
4100,Mystic hat (dark),70,,
4101,Mystic robe top (dark),70,,
4102,Mystic robe top (dark),70,,
4103,Mystic robe bottom (dark),70,,
4104,Mystic robe bottom (dark),70,,
4105,Mystic gloves (dark),70,,
4106,Mystic gloves (dark),70,,
4107,Mystic boots (dark),70,,
4108,Mystic boots (dark),70,,
4109,Mystic hat (light),70,,
4110,Mystic hat (light),70,,
4111,Mystic robe top (light),70,,
4112,Mystic robe top (light),70,,
4113,Mystic robe bottom (light),70,,
4114,Mystic robe bottom (light),70,,
4115,Mystic gloves (light),70,,
4116,Mystic gloves (light),70,,
4117,Mystic boots (light),70,,
4118,Mystic boots (light),70,,
4119,Bronze boots,NULL,,
4120,Bronze boots,NULL,,
4121,Iron boots,NULL,,
4122,Iron boots,NULL,,
4123,Steel boots,NULL,,
4124,Steel boots,NULL,,
4125,Black boots,NULL,,
4126,Black boots,NULL,,
4127,Mithril boots,NULL,,
4128,Mithril boots,NULL,,
4129,Adamant boots,NULL,,
4130,Adamant boots,NULL,,
4131,Rune boots,70,,
4132,Rune boots,70,,
4133,Crawling hand,NULL,,
4134,Cave crawler,NULL,,
4135,Banshee,NULL,,
4136,Rockslug,NULL,,
4137,Cockatrice,NULL,,
4138,Pyrefiend,NULL,,
4139,Basilisk,NULL,,
4140,Infernal mage,NULL,,
4141,Bloodveld,NULL,,
4142,Jelly,NULL,,
4143,Turoth,NULL,,
4144,Aberrant spectre,NULL,,
4145,Dust devil,NULL,,
4146,Kurask,NULL,,
4147,Gargoyle,NULL,,
4148,Nechryael,NULL,,
4149,Abyssal demon,NULL,,
4150,Broad arrows,NULL,,
4151,Abyssal whip,70,,
4152,Abyssal whip,70,,
4153,Granite maul,NULL,,
4154,Granite maul,NULL,,
4155,Enchanted gem,NULL,,
4156,Mirror shield,NULL,,
4157,Mirror shield,NULL,,
4158,Leaf-bladed spear,NULL,,
4159,Leaf-bladed spear,NULL,,
4160,Broad arrows,NULL,,
4161,Bag of salt,NULL,,
4162,Rock hammer,NULL,,
4163,Rock hammer,NULL,,
4164,Facemask,NULL,,
4165,Facemask,NULL,,
4166,Earmuffs,NULL,,
4167,Earmuffs,NULL,,
4168,Nose peg,NULL,,
4169,Nose peg,NULL,,
4170,Slayer's staff,NULL,,
4171,Slayer's staff,NULL,,
4177,Null,NULL,,
4178,Abyssal whip,70,,
4179,Stick,NULL,,
4180,Dragon platelegs,70,,
4181,Mouth grip,NULL,,
4182,Goutweed,NULL,,
4183,Star amulet,NULL,,
4184,Cavern key,NULL,,
4185,Tower key,NULL,,
4186,Shed key,NULL,,
4187,Marble amulet,NULL,,
4188,Obsidian amulet,NULL,,
4189,Garden cane,NULL,,
4190,Garden brush,NULL,,
4191,Extended brush,NULL,,
4192,Extended brush,NULL,,
4193,Extended brush,NULL,,
4194,Torso,NULL,,
4195,Arms,NULL,,
4196,Legs,NULL,,
4197,Decapitated head,NULL,,
4198,Decapitated head,NULL,,
4199,Pickled brain,NULL,,
4200,Conductor mould,NULL,,
4201,Conductor,NULL,,
4202,Ring of charos,NULL,,
4203,Journal,NULL,,
4204,Letter,NULL,,
4205,Consecration seed,NULL,,
4206,Consecration seed,NULL,,
4207,Crystal seed,NULL,,
4208,Crystal seed,NULL,,
4209,Cadarn lineage,NULL,,
4210,Cadarn lineage,NULL,,
4211,Elf crystal,NULL,,
4212,New crystal bow,NULL,,
4213,New crystal bow,NULL,,
4214,Crystal bow full,NULL,,
4215,Crystal bow 9/10,NULL,,
4216,Crystal bow 8/10,NULL,,
4217,Crystal bow 7/10,NULL,,
4218,Crystal bow 6/10,NULL,,
4219,Crystal bow 5/10,NULL,,
4220,Crystal bow 4/10,NULL,,
4221,Crystal bow 3/10,NULL,,
4222,Crystal bow 2/10,NULL,,
4223,Crystal bow 1/10,NULL,,
4224,New crystal shield,NULL,,
4225,Crystal shield full,NULL,,
4226,Crystal shield 9/10,NULL,,
4227,Crystal shield 8/10,NULL,,
4228,Crystal shield 7/10,NULL,,
4229,Crystal shield 6/10,NULL,,
4230,Crystal shield 5/10,NULL,,
4231,Crystal shield 4/10,NULL,,
4232,Crystal shield 3/10,NULL,,
4233,Crystal shield 2/10,NULL,,
4234,Crystal shield 1/10,NULL,,
4235,New crystal shield,NULL,,
4236,Signed oak bow,NULL,,
4237,Nettle-water,NULL,,
4238,Puddle of slime,NULL,,
4239,Nettle tea,NULL,,
4240,Nettle tea,NULL,,
4241,Nettles,NULL,,
4242,Cup of tea,NULL,,
4243,Cup of tea,NULL,,
4244,Porcelain cup,NULL,,
4245,Cup of tea,NULL,,
4246,Cup of tea,NULL,,
4247,Mystical robes,NULL,,
4248,Book of haricanto,NULL,,
4249,Translation manual,NULL,,
4250,Ghostspeak amulet,NULL,,
4251,Ectophial,NULL,,
4252,Ectophial,NULL,,
4253,Model ship,NULL,,
4254,Model ship,NULL,,
4255,Bonemeal,NULL,,
4256,Bonemeal,NULL,,
4257,Bonemeal,NULL,,
4258,Bonemeal,NULL,,
4259,Bonemeal,NULL,,
4260,Bonemeal,NULL,,
4261,Bonemeal,NULL,,
4262,Bonemeal,NULL,,
4263,Bonemeal,NULL,,
4264,Bonemeal,NULL,,
4265,Bonemeal,NULL,,
4266,Bonemeal,NULL,,
4267,Bonemeal,NULL,,
4268,Bonemeal,NULL,,
4269,Bonemeal,NULL,,
4270,Bonemeal,NULL,,
4271,Bonemeal,NULL,,
4272,Bone key,NULL,,
4273,Chest key,NULL,,
4274,Map scrap,NULL,,
4275,Map scrap,NULL,,
4276,Map scrap,NULL,,
4277,Treasure map,NULL,,
4278,Ecto-token,NULL,,
4283,Petition form,NULL,,
4284,Bedsheet,NULL,,
4285,Bedsheet,NULL,,
4286,Bucket of slime,NULL,,
4287,Raw beef,NULL,,
4288,Raw beef,NULL,,
4289,Raw chicken,NULL,,
4290,Raw chicken,NULL,,
4291,Cooked chicken,NULL,,
4292,Cooked chicken,NULL,,
4293,Cooked meat,NULL,,
4294,Cooked meat,NULL,,
4295,Female h.a.m.,NULL,,
4297,Male h.a.m.,NULL,,
4298,Ham shirt,NULL,,
4299,Ham shirt,NULL,,
4300,Ham robe,NULL,,
4301,Ham robe,NULL,,
4302,Ham hood,NULL,,
4303,Ham hood,NULL,,
4304,Ham cloak,NULL,,
4305,Ham cloak,NULL,,
4306,Ham logo,NULL,,
4307,Ham logo,NULL,,
4308,Ham gloves,NULL,,
4309,Ham gloves,NULL,,
4310,Ham boots,NULL,,
4311,Ham boots,NULL,,
4313,Crystal of seren,NULL,,
4314,Crystal of seren,NULL,,
4315,Team-1 cape,NULL,,
4316,Team-1 cape,NULL,,
4317,Team-2 cape,NULL,,
4318,Team-2 cape,NULL,,
4319,Team-3 cape,NULL,,
4320,Team-3 cape,NULL,,
4321,Team-4 cape,NULL,,
4322,Team-4 cape,NULL,,
4323,Team-5 cape,NULL,,
4324,Team-5 cape,NULL,,
4325,Team-6 cape,NULL,,
4326,Team-6 cape,NULL,,
4327,Team-7 cape,NULL,,
4328,Team-7 cape,NULL,,
4329,Team-8 cape,NULL,,
4330,Team-8 cape,NULL,,
4331,Team-9 cape,NULL,,
4332,Team-9 cape,NULL,,
4333,Team-10 cape,NULL,,
4334,Team-10 cape,NULL,,
4335,Team-11 cape,NULL,,
4336,Team-11 cape,NULL,,
4337,Team-12 cape,NULL,,
4338,Team-12 cape,NULL,,
4339,Team-13 cape,NULL,,
4340,Team-13 cape,NULL,,
4341,Team-14 cape,NULL,,
4342,Team-14 cape,NULL,,
4343,Team-15 cape,NULL,,
4344,Team-15 cape,NULL,,
4345,Team-16 cape,NULL,,
4346,Team-16 cape,NULL,,
4347,Team-17 cape,NULL,,
4348,Team-17 cape,NULL,,
4349,Team-18 cape,NULL,,
4350,Team-18 cape,NULL,,
4351,Team-19 cape,NULL,,
4352,Team-19 cape,NULL,,
4353,Team-20 cape,NULL,,
4354,Team-20 cape,NULL,,
4355,Team-21 cape,NULL,,
4356,Team-21 cape,NULL,,
4357,Team-22 cape,NULL,,
4358,Team-22 cape,NULL,,
4359,Team-23 cape,NULL,,
4360,Team-23 cape,NULL,,
4361,Team-24 cape,NULL,,
4362,Team-24 cape,NULL,,
4363,Team-25 cape,NULL,,
4364,Team-25 cape,NULL,,
4365,Team-26 cape,NULL,,
4366,Team-26 cape,NULL,,
4367,Team-27 cape,NULL,,
4368,Team-27 cape,NULL,,
4369,Team-28 cape,NULL,,
4370,Team-28 cape,NULL,,
4371,Team-29 cape,NULL,,
4372,Team-29 cape,NULL,,
4373,Team-30 cape,NULL,,
4374,Team-30 cape,NULL,,
4375,Team-31 cape,NULL,,
4376,Team-31 cape,NULL,,
4377,Team-32 cape,NULL,,
4378,Team-32 cape,NULL,,
4379,Team-33 cape,NULL,,
4380,Team-33 cape,NULL,,
4381,Team-34 cape,NULL,,
4382,Team-34 cape,NULL,,
4383,Team-35 cape,NULL,,
4384,Team-35 cape,NULL,,
4385,Team-36 cape,NULL,,
4386,Team-36 cape,NULL,,
4387,Team-37 cape,NULL,,
4388,Team-37 cape,NULL,,
4389,Team-38 cape,NULL,,
4390,Team-38 cape,NULL,,
4391,Team-39 cape,NULL,,
4392,Team-39 cape,NULL,,
4393,Team-40 cape,NULL,,
4394,Team-40 cape,NULL,,
4395,Team-41 cape,NULL,,
4396,Team-41 cape,NULL,,
4397,Team-42 cape,NULL,,
4398,Team-42 cape,NULL,,
4399,Team-43 cape,NULL,,
4400,Team-43 cape,NULL,,
4401,Team-44 cape,NULL,,
4402,Team-44 cape,NULL,,
4403,Team-45 cape,NULL,,
4404,Team-45 cape,NULL,,
4405,Team-46 cape,NULL,,
4406,Team-46 cape,NULL,,
4407,Team-47 cape,NULL,,
4408,Team-47 cape,NULL,,
4409,Team-48 cape,NULL,,
4410,Team-48 cape,NULL,,
4411,Team-49 cape,NULL,,
4412,Team-49 cape,NULL,,
4413,Team-50 cape,NULL,,
4414,Team-50 cape,NULL,,
4415,Blunt axe,NULL,,
4416,Herbal tincture,NULL,,
4417,Guthix rest(4),NULL,,
4418,Guthix rest(4),NULL,,
4419,Guthix rest(3),NULL,,
4420,Guthix rest(3),NULL,,
4421,Guthix rest(2),NULL,,
4422,Guthix rest(2),NULL,,
4423,Guthix rest(1),NULL,,
4424,Guthix rest(1),NULL,,
4425,Stodgy mattress,NULL,,
4426,Comfy mattress,NULL,,
4427,Iron oxide,NULL,,
4428,Animate rock scroll,NULL,,
4429,Broken vane part,NULL,,
4430,Directionals,NULL,,
4431,Broken vane part,NULL,,
4432,Ornament,NULL,,
4433,Broken vane part,NULL,,
4434,Weathervane pillar,NULL,,
4435,Weather report,NULL,,
4436,Airtight pot,NULL,,
4437,Airtight pot,NULL,,
4438,Unfired pot lid,NULL,,
4439,Unfired pot lid,NULL,,
4440,Pot lid,NULL,,
4441,Pot lid,NULL,,
4442,Breathing salts,NULL,,
4443,Chicken cage,NULL,,
4444,Sharpened axe,NULL,,
4445,Red mahogany log,NULL,,
4446,Steel key ring,NULL,,
4447,Antique lamp,NULL,,
4456,Bowl of hot water,NULL,,
4457,Bowl of hot water,NULL,,
4458,Cup of water,NULL,,
4459,Cup of water,NULL,,
4460,Cup of hot water,NULL,,
4461,Cup of hot water,NULL,,
4462,Ruined herb tea,NULL,,
4463,Ruined herb tea,NULL,,
4464,Herb tea mix,NULL,,
4465,Herb tea mix,NULL,,
4466,Herb tea mix,NULL,,
4467,Herb tea mix,NULL,,
4468,Herb tea mix,NULL,,
4469,Herb tea mix,NULL,,
4470,Herb tea mix,NULL,,
4471,Herb tea mix,NULL,,
4472,Herb tea mix,NULL,,
4473,Herb tea mix,NULL,,
4474,Herb tea mix,NULL,,
4475,Herb tea mix,NULL,,
4476,Herb tea mix,NULL,,
4477,Herb tea mix,NULL,,
4478,Herb tea mix,NULL,,
4479,Herb tea mix,NULL,,
4480,Herb tea mix,NULL,,
4481,Herb tea mix,NULL,,
4482,Herb tea mix,NULL,,
4483,Herb tea mix,NULL,,
4484,Safety guarantee,NULL,,
4485,White pearl,NULL,,
4486,White pearl seed,NULL,,
4487,Half a rock,NULL,,
4488,Corpse of woman,NULL,,
4489,Asleif's necklace,NULL,,
4490,Mud,NULL,,
4491,Mud,NULL,,
4492,Muddy rock,NULL,,
4493,Muddy rock,NULL,,
4494,Pole,NULL,,
4495,Null,NULL,,
4496,Broken pole,NULL,,
4497,Broken pole,NULL,,
4498,Rope,NULL,,
4499,Rope,NULL,,
4500,Pole,NULL,,
4501,Null,NULL,,
4502,Bearhead,NULL,,
4503,Decorative sword,NULL,,
4504,Decorative armour,NULL,,
4505,Decorative armour,NULL,,
4506,Decorative helm,NULL,,
4507,Decorative shield,NULL,,
4508,Decorative sword,NULL,,
4509,Decorative armour,NULL,,
4510,Decorative armour,NULL,,
4511,Decorative helm,NULL,,
4512,Decorative shield,NULL,,
4513,Castlewars hood,NULL,,
4514,Castlewars cloak,NULL,,
4515,Castlewars hood,NULL,,
4516,Castlewars cloak,NULL,,
4517,Giant frog legs,NULL,,
4518,Giant frog legs,NULL,,
4519,Swamp wallbeast,NULL,,
4520,Swamp cave slime,NULL,,
4521,Swamp cave bug,NULL,,
4522,Oil lamp,NULL,,
4523,Oil lamp,NULL,,
4524,Oil lamp,NULL,,
4525,Empty oil lamp,NULL,,
4526,Empty oil lamp,NULL,,
4527,Empty candle lantern,NULL,,
4528,Empty candle lantern,NULL,,
4529,Candle lantern,NULL,,
4530,Candle lantern,NULL,,
4531,Candle lantern,NULL,,
4532,Candle lantern,NULL,,
4533,Candle lantern,NULL,,
4534,Candle lantern,NULL,,
4535,Empty oil lantern,NULL,,
4536,Empty oil lantern,NULL,,
4537,Oil lantern,NULL,,
4538,Oil lantern,NULL,,
4539,Oil lantern,NULL,,
4540,Oil lantern frame,NULL,,
4541,Oil lantern frame,NULL,,
4542,Lantern lens,NULL,,
4543,Lantern lens,NULL,,
4544,Bullseye lantern (unf),NULL,,
4545,Bullseye lantern (unf),NULL,,
4546,Bullseye lantern (empty),NULL,,
4547,Bullseye lantern (empty),NULL,,
4548,Bullseye lantern,NULL,,
4549,Bullseye lantern,NULL,,
4550,Bullseye lantern,NULL,,
4551,Spiny helmet,NULL,,
4552,Spiny helmet,NULL,,
4558,Blue sweets,NULL,,
4559,Deep blue sweets,NULL,,
4560,White sweets,NULL,,
4561,Purple sweets,NULL,,
4562,Red sweets,NULL,,
4563,Green sweets,NULL,,
4564,Pink sweets,NULL,,
4565,Easter basket,NULL,,
4566,Rubber chicken,NULL,,
4567,Gold helmet,NULL,,
4568,Dwarven lore,NULL,,
4569,Book page 1,NULL,,
4570,Book page 2,NULL,,
4571,Book page 3,NULL,,
4572,Pages,NULL,,
4573,Pages,NULL,,
4574,Base schematics,NULL,,
4575,Schematic,NULL,,
4576,Schematics,NULL,,
4577,Schematics,NULL,,
4578,Schematic,NULL,,
4579,Cannon ball,NULL,,
4580,Black spear,NULL,,
4581,Black spear,NULL,,
4582,Black spear(p),NULL,,
4583,Black spear(p),NULL,,
4584,Black spear(kp),NULL,,
4585,Dragon plateskirt,70,,
4586,Dragon plateskirt,70,,
4587,Dragon scimitar,70,,
4588,Dragon scimitar,70,,
4589,Keys,NULL,,
4590,Jewels,NULL,,
4591,Kharidian headpiece,NULL,,
4592,Kharidian headpiece,NULL,,
4593,Fake beard,NULL,,
4594,Fake beard,NULL,,
4595,Karidian disguise,NULL,,
4596,Karidian disguise,NULL,,
4597,Note,NULL,,
4598,Note,NULL,,
4599,Oak blackjack,NULL,,
4600,Willow blackjack,NULL,,
4601,Ugthanki dung,NULL,,
4602,Ugthanki dung,NULL,,
4603,Receipt,NULL,,
4604,Hag's poison,NULL,,
4605,Snake charm,NULL,,
4606,Snake basket,NULL,,
4607,Snake basket full,NULL,,
4608,Super kebab,NULL,,
4609,Super kebab,NULL,,
4610,Red hot sauce,NULL,,
4611,Desert disguise,NULL,,
4612,Willow blackjack,NULL,,
4613,Spinning plate,NULL,,
4614,Broken plate,NULL,,
4615,Letter,NULL,,
4616,Varmen's notes,NULL,,
4617,Display cabinet key,NULL,,
4618,Statuette,NULL,,
4619,Strange implement,NULL,,
4620,Black mushroom,NULL,,
4621,Phoenix feather,NULL,,
4622,Black mushroom ink,NULL,,
4623,Phoenix quill pen,NULL,,
4624,Golem program,NULL,,
4625,Bandit,NULL,,
4627,Bandit's brew,NULL,,
4628,Bandit's brew,NULL,,
4653,Fire,NULL,,
4654,Etchings,NULL,,
4655,Translation,NULL,,
4656,Warm key,NULL,,
4657,Ring of visibility,NULL,,
4658,Silver pot,NULL,,
4659,Blessed pot,NULL,,
4660,Silver pot,NULL,,
4661,Blessed pot,NULL,,
4662,Silver pot,NULL,,
4663,Blessed pot,NULL,,
4664,Silver pot,NULL,,
4665,Blessed pot,NULL,,
4666,Silver pot,NULL,,
4667,Blessed pot,NULL,,
4668,Garlic powder,NULL,,
4669,Garlic powder,NULL,,
4670,Blood diamond,NULL,,
4671,Ice diamond,NULL,,
4672,Smoke diamond,NULL,,
4673,Shadow diamond,NULL,,
4674,Gilded cross,NULL,,
4675,Ancient staff,NULL,,
4676,Ancient staff,NULL,,
4677,Catspeak amulet,NULL,,
4678,Canopic jar,NULL,,
4679,Canopic jar,NULL,,
4680,Canopic jar,NULL,,
4681,Canopic jar,NULL,,
4682,Holy symbol,NULL,,
4683,Unholy symbol,NULL,,
4684,Linen,NULL,,
4685,Linen,NULL,,
4686,Embalming manual,NULL,,
4687,Bucket of sap,NULL,,
4688,Bucket of sap,NULL,,
4689,Pile of salt,NULL,,
4690,Pile of salt,NULL,,
4691,Sphinx's token,NULL,,
4692,Gold leaf,NULL,,
4693,Full bucket,NULL,,
4694,Steam rune,12000,,
4695,Mist rune,12000,,
4696,Dust rune,12000,,
4697,Smoke rune,12000,,
4698,Mud rune,12000,,
4699,Lava rune,12000,,
4700,Sapphire lantern,NULL,,
4701,Sapphire lantern,NULL,,
4702,Sapphire lantern,NULL,,
4703,Magic stone,NULL,,
4704,Stone bowl,NULL,,
4707,Crumbling tome,NULL,,
4708,Ahrim's hood,10,,
4709,Ahrim's hood,10,,
4710,Ahrim's staff,10,,
4711,Ahrim's staff,10,,
4712,Ahrim's robetop,10,,
4713,Ahrim's robetop,10,,
4714,Ahrim's robeskirt,10,,
4715,Ahrim's robeskirt,10,,
4716,Dharok's helm,10,,
4717,Dharok's helm,10,,
4718,Dharok's greataxe,10,,
4719,Dharok's greataxe,10,,
4720,Dharok's platebody,10,,
4721,Dharok's platebody,10,,
4722,Dharok's platelegs,10,,
4723,Dharok's platelegs,10,,
4724,Guthan's helm,10,,
4725,Guthan's helm,10,,
4726,Guthan's warspear,10,,
4727,Guthan's warspear,10,,
4728,Guthan's platebody,10,,
4729,Guthan's platebody,10,,
4730,Guthan's chainskirt,10,,
4731,Guthan's chainskirt,10,,
4732,Karil's coif,10,,
4733,Karil's coif,10,,
4734,Karil's crossbow,10,,
4735,Karil's crossbow,10,,
4736,Karil's leathertop,10,,
4737,Karil's leathertop,10,,
4738,Karil's leatherskirt,10,,
4739,Karil's leatherskirt,10,,
4740,Bolt rack,10,,
4745,Torag's helm,10,,
4746,Torag's helm,10,,
4747,Torag's hammers,10,,
4748,Torag's hammers,10,,
4749,Torag's platebody,10,,
4750,Torag's platebody,10,,
4751,Torag's platelegs,10,,
4752,Torag's platelegs,10,,
4753,Verac's helm,10,,
4754,Verac's helm,10,,
4755,Verac's flail,10,,
4756,Verac's flail,10,,
4757,Verac's brassard,10,,
4758,Verac's brassard,10,,
4759,Verac's plateskirt,10,,
4760,Verac's plateskirt,10,,
4773,Bronze brutal,NULL,,
4778,Iron brutal,NULL,,
4783,Steel brutal,NULL,,
4788,Black brutal,NULL,,
4793,Mithril brutal,NULL,,
