2262,Unfinished batta,125,Not Tradable,NULL
2263,Unfinished batta,125,Not Tradable,NULL
2264,Unfinished batta,125,Not Tradable,NULL
2265,Unfinished batta,125,Not Tradable,NULL
2266,Unfinished batta,125,Not Tradable,NULL
2267,Unfinished batta,125,Not Tradable,NULL
2268,Unfinished batta,125,Not Tradable,NULL
2269,Unfinished batta,125,Not Tradable,NULL
2270,Unfinished batta,125,Not Tradable,NULL
2271,Unfinished batta,125,Not Tradable,NULL
2272,Unfinished batta,125,Not Tradable,NULL
2273,Unfinished batta,125,Not Tradable,NULL
2274,Unfinished batta,125,Not Tradable,NULL
2275,Unfinished batta,125,Not Tradable,NULL
2276,Unfinished batta,125,Not Tradable,NULL
2277,Fruit batta,125,True,It actually smells quite good.
2278,Fruit batta,125,Not Tradable,NULL
2279,Unfinished batta,125,Not Tradable,NULL
2280,Unfinished batta,125,Not Tradable,NULL
2281,Vegetable batta,125,True,Well... it looks healthy.
2282,Vegetable batta,125,Not Tradable,NULL
2283,Pizza base,125,False,I need to add some tomato next.
2284,Pizza base,125,Not Tradable,NULL
2285,Incomplete pizza,125,Not Tradable,NULL
2286,Incomplete pizza,125,Not Tradable,NULL
2287,Uncooked pizza,125,Not Tradable,NULL
2288,Uncooked pizza,125,Not Tradable,NULL
2289,Plain pizza,125,False,A cheese and tomato pizza.
2290,Plain pizza,125,Not Tradable,NULL
2291,1/2 plain pizza,125,Not Tradable,NULL
2292,1/2 plain pizza,125,Not Tradable,NULL
2293,Meat pizza,125,False,A pizza with bits of meat on it.
2294,Meat pizza,125,Not Tradable,NULL
2295,1/2 meat pizza,125,Not Tradable,NULL
2296,1/2 meat pizza,125,Not Tradable,NULL
2297,Anchovy pizza,125,False,A pizza with anchovies.
2298,Anchovy pizza,125,Not Tradable,NULL
2299,1/2 anchovy pizza,125,Not Tradable,NULL
2300,1/2 anchovy pizza,125,Not Tradable,NULL
2301,Pineapple pizza,125,True,A tropicana pizza.
2302,Pineapple pizza,125,Not Tradable,NULL
2303,1/2 pineapple pizza,125,Not Tradable,NULL
2304,1/2 pineapple pizza,125,Not Tradable,NULL
2305,Burnt pizza,125,Not Tradable,NULL
2306,Burnt pizza,125,Not Tradable,NULL
2307,Bread dough,125,False,Some uncooked dough.
2308,Bread dough,125,Not Tradable,NULL
2309,Bread,125,False,Nice crispy bread.
2310,Bread,125,Not Tradable,NULL
2311,Burnt bread,125,Not Tradable,NULL
2312,Burnt bread,125,Not Tradable,NULL
2313,Pie dish,125,False,Deceptively pie shaped.
2314,Pie dish,125,Not Tradable,NULL
2315,Pie shell,125,False,I need to find a filling for this pie.
2316,Pie shell,125,Not Tradable,NULL
2317,Uncooked apple pie,125,False,This would be much tastier cooked.
2318,Uncooked apple pie,125,Not Tradable,NULL
2319,Uncooked meat pie,125,False,This would be much healthier cooked.
2320,Uncooked meat pie,125,Not Tradable,NULL
2321,Uncooked berry pie,125,False,This would be much more appetising cooked.
2322,Uncooked berry pie,125,Not Tradable,NULL
2323,Apple pie,125,False,Mmm Apple pie.
2324,Apple pie,125,Not Tradable,NULL
2325,Redberry pie,125,False,Looks tasty.
2326,Redberry pie,125,Not Tradable,NULL
2327,Meat pie,125,False,Not for vegetarians.
2328,Meat pie,125,Not Tradable,NULL
2329,Burnt pie,125,Not Tradable,NULL
2330,Burnt pie,125,Not Tradable,NULL
2331,Half a meat pie,125,Not Tradable,NULL
2332,Half a meat pie,125,Not Tradable,NULL
2333,Half a redberry pie,125,Not Tradable,NULL
2334,Half a redberry pie,125,Not Tradable,NULL
2335,Half an apple pie,125,Not Tradable,NULL
2336,Half an apple pie,125,Not Tradable,NULL
2337,Raw oomlie,125,True,Raw meat from the oomlie bird.
2338,Raw oomlie,125,Not Tradable,NULL
2339,Palm leaf,125,Not Tradable,NULL
2340,Palm leaf,125,Not Tradable,NULL
2341,Wrapped oomlie,125,True,Oomlie meat in a palm leaf pouch.  It just needs to be cooked.
2342,Wrapped oomlie,125,Not Tradable,NULL
2343,Cooked oomlie wrap,125,True,Deliciously cooked oomlie meat in a palm leaf pouch.
2344,Cooked oomlie wrap,125,Not Tradable,NULL
2345,Burnt oomlie wrap,125,Not Tradable,NULL
2346,Burnt oomlie wrap,125,Not Tradable,NULL
2347,Hammer,40,False,Good for hitting things!
2348,Hammer,40,Not Tradable,NULL
2349,Bronze bar,10000,False,It's a bar of bronze.
2350,Bronze bar,10000,Not Tradable,NULL
2351,Iron bar,10000,False,It's a bar of iron.
2352,Iron bar,10000,Not Tradable,NULL
2353,Steel bar,10000,False,It's a bar of steel.
2354,Steel bar,10000,Not Tradable,NULL
2355,Silver bar,10000,False,It's a bar of silver.
2356,Silver bar,10000,Not Tradable,NULL
2357,Gold bar,10000,False,It's a bar of gold.
2358,Gold bar,10000,Not Tradable,NULL
2359,Mithril bar,1000,False,It's a bar of mithril.
2360,Mithril bar,1000,Not Tradable,NULL
2361,Adamantite bar,3000,False,It's a bar of adamantite.
2362,Adamantite bar,3000,Not Tradable,NULL
2363,Runite bar,1000,False,It's a bar of runite.
2364,Runite bar,1000,Not Tradable,NULL
2365,perfect' gold bar,NULL,Not Tradable,NULL
2366,Shield left half,8,True,The left half of a dragon square shield.
2367,Shield left half,8,Not Tradable,NULL
2368,Shield right half,8,True,The right half of a dragon square shield.
2369,Shield right half,8,Not Tradable,NULL
2370,Steel studs,125,True,A set of studs for leather armour.
2371,Steel studs,125,Not Tradable,NULL
2372,Ogre relic,NULL,Not Tradable,NULL
2373,Relic part 1,NULL,Not Tradable,NULL
2374,Relic part 2,NULL,Not Tradable,NULL
2375,Relic part 3,NULL,Not Tradable,NULL
2376,Skavid map,NULL,Not Tradable,NULL
2377,Ogre tooth,NULL,Not Tradable,NULL
2378,Toban's key,NULL,Not Tradable,NULL
2379,Rock cake,NULL,Not Tradable,NULL
2380,Crystal,NULL,Not Tradable,NULL
2381,Crystal,NULL,Not Tradable,NULL
2382,Crystal,NULL,Not Tradable,NULL
2383,Crystal,NULL,Not Tradable,NULL
2384,Fingernails,NULL,Not Tradable,NULL
2385,Old robe,NULL,Not Tradable,NULL
2386,Unusual armour,NULL,Not Tradable,NULL
2387,Damaged dagger,NULL,Not Tradable,NULL
2388,Tattered eye patch,NULL,Not Tradable,NULL
2389,Vial,NULL,Not Tradable,NULL
2390,Vial,NULL,Not Tradable,NULL
2391,Ground bat bones,125,Not Tradable,NULL
2392,Ground bat bones,125,Not Tradable,NULL
2393,Toban's gold,NULL,Not Tradable,NULL
2394,Potion,NULL,Not Tradable,NULL
2395,Magic ogre potion,NULL,Not Tradable,NULL
2396,Spell scroll,NULL,Not Tradable,NULL
2397,Shaman robe,NULL,Not Tradable,NULL
2398,Cave nightshade,NULL,Not Tradable,NULL
2399,Silverlight key,NULL,Not Tradable,NULL
2400,Silverlight key,NULL,Not Tradable,NULL
2401,Silverlight key,NULL,Not Tradable,NULL
2402,Silverlight,NULL,Not Tradable,NULL
2403,Hazeel scroll,NULL,Not Tradable,NULL
2404,Chest key,NULL,Not Tradable,NULL
2405,Carnillean armour,NULL,Not Tradable,NULL
2406,Hazeel's mark,NULL,Not Tradable,NULL
2407,Ball,NULL,Not Tradable,NULL
2408,Diary,NULL,Not Tradable,NULL
2409,Door key,NULL,Not Tradable,NULL
2410,Magnet,NULL,Not Tradable,NULL
2411,Key,NULL,Not Tradable,NULL
2412,Saradomin cape,NULL,Not Tradable,NULL
2413,Guthix cape,NULL,Not Tradable,NULL
2414,Zamorak cape,NULL,Not Tradable,NULL
2415,Saradomin staff,125,Not Tradable,NULL
2416,Guthix staff,125,Not Tradable,NULL
2417,Zamorak staff,125,Not Tradable,NULL
2418,Bronze key,NULL,Not Tradable,NULL
2419,Wig,NULL,Not Tradable,NULL
2420,Null,NULL,Not Tradable,NULL
2421,Wig,NULL,Not Tradable,NULL
2422,Blue partyhat,5,Not Tradable,NULL
2423,Key print,NULL,Not Tradable,NULL
2424,Paste,NULL,Not Tradable,NULL
2425,Null,NULL,Not Tradable,NULL
2426,Burnt oomlie,NULL,Not Tradable,NULL
2427,Burnt oomlie,NULL,Not Tradable,NULL
2428,Attack potion(4),2000,True,4 doses of Attack potion.
2429,Attack potion(4),2000,Not Tradable,NULL
2430,Restore potion(4),2000,True,4 doses of restore potion.
2431,Restore potion(4),2000,Not Tradable,NULL
2432,Defence potion(4),2000,True,4 doses of Defence potion.
2433,Defence potion(4),2000,Not Tradable,NULL
2434,Prayer potion(4),2000,True,4 doses of Prayer restore  potion.
2435,Prayer potion(4),2000,Not Tradable,NULL
2436,Super attack(4),2000,True,4 doses of super Attack potion.
2437,Super attack(4),2000,Not Tradable,NULL
2438,Fishing potion(4),2000,True,4 doses of Fishing potion.
2439,Fishing potion(4),2000,Not Tradable,NULL
2440,Super strength(4),2000,True,4 doses of super Strength potion.
2441,Super strength(4),2000,Not Tradable,NULL
2442,Super defence(4),2000,True,4 doses of super Defence potion.
2443,Super defence(4),2000,Not Tradable,NULL
2444,Ranging potion(4),2000,True,4 doses of ranging potion.
2445,Ranging potion(4),2000,Not Tradable,NULL
2446,Antipoison(4),2000,True,4 doses of antipoison potion.
2447,Antipoison(4),2000,Not Tradable,NULL
2448,Superantipoison(4),2000,True,4 doses of super antipoison potion.
2449,Superantipoison(4),2000,Not Tradable,NULL
2450,Zamorak brew(4),2000,True,4 doses of Zamorak brew.
2451,Zamorak brew(4),2000,Not Tradable,NULL
2452,Antifire potion(4),2000,True,4 doses of anti-firebreath potion.
2453,Antifire potion(4),2000,Not Tradable,NULL
2454,Antifire potion(3),2000,True,3 doses of anti-firebreath potion.
2455,Antifire potion(3),2000,Not Tradable,NULL
2456,Antifire potion(2),2000,True,2 doses of anti-firebreath potion.
2457,Antifire potion(2),2000,Not Tradable,NULL
2458,Antifire potion(1),2000,True,1 dose of anti-firebreath potion.
2459,Antifire potion(1),2000,Not Tradable,NULL
2460,Assorted flowers,125,True,A posy of flowers.
2461,Assorted flowers,125,Not Tradable,NULL
2462,Red flowers,125,True,A posy of flowers.
2463,Red flowers,125,Not Tradable,NULL
2464,Blue flowers,125,True,A posy of flowers.
2465,Blue flowers,125,Not Tradable,NULL
2466,Yellow flowers,125,True,A posy of flowers.
2467,Yellow flowers,125,Not Tradable,NULL
2468,Purple flowers,125,True,A posy of flowers.
2469,Purple flowers,125,Not Tradable,NULL
2470,Orange flowers,125,True,A posy of flowers.
2471,Orange flowers,125,Not Tradable,NULL
2472,Mixed flowers,125,True,A posy of flowers.
2473,Mixed flowers,125,Not Tradable,NULL
2474,White flowers,125,True,A posy of flowers.
2475,White flowers,125,Not Tradable,NULL
2476,Black flowers,125,True,A posy of flowers.
2477,Black flowers,125,Not Tradable,NULL
2478,Fish food,NULL,Not Tradable,NULL
2479,Poison,NULL,Not Tradable,NULL
2480,Null,NULL,Not Tradable,NULL
2481,Lantadyme,10000,True,A powerful herb.
2482,Lantadyme,10000,Not Tradable,NULL
2483,Lantadyme potion (unf),10000,True,I need another ingredient to finish this Lantadyme potion.
2484,Lantadyme potion (unf),10000,Not Tradable,NULL
2485,Grimy lantadyme,10000,True,It needs cleaning.
2486,Grimy lantadyme,10000,Not Tradable,NULL
2487,Blue d'hide vamb,125,True,Vambraces made from 100% real dragonhide.
2488,Blue d'hide vamb,125,Not Tradable,NULL
2489,Red d'hide vamb,125,True,Vambraces made from 100% real dragonhide.
2490,Red d'hide vamb,125,Not Tradable,NULL
2491,Black d'hide vamb,125,True,Vambraces made from 100% real dragonhide.
2492,Black d'hide vamb,125,Not Tradable,NULL
2493,Blue d'hide chaps,70,True,Made from 100% real dragonhide.
2494,Blue d'hide chaps,70,Not Tradable,NULL
2495,Red d'hide chaps,70,True,Made from 100% real dragonhide.
2496,Red d'hide chaps,70,Not Tradable,NULL
2497,Black d'hide chaps,70,True,Made from 100% real dragonhide.
2498,Black d'hide chaps,70,Not Tradable,NULL
2499,Blue d'hide body,70,True,Made from 100% real dragonhide.
2500,Blue d'hide body,70,Not Tradable,NULL
2501,Red d'hide body,70,True,Made from 100% real dragonhide.
2502,Red d'hide body,70,Not Tradable,NULL
2503,Black d'hide body,70,True,Made from 100% real dragonhide.
2504,Black d'hide body,70,Not Tradable,NULL
2505,Blue dragon leather,1000,True,It's a piece of prepared blue dragonhide.
2506,Blue dragon leather,1000,Not Tradable,NULL
2507,Red dragon leather,1000,True,It's a piece of prepared red dragonhide.
2508,Red dragon leather,1000,Not Tradable,NULL
2509,Black dragon leather,1000,True,It's a piece of prepared black dragonhide.
2510,Black dragon leather,1000,Not Tradable,NULL
2511,Logs,NULL,Not Tradable,NULL
2512,Null,NULL,Not Tradable,NULL
2513,Dragon chainbody,8,Not Tradable,NULL
2514,Raw shrimps,125,Not Tradable,NULL
2515,Raw shrimps,125,Not Tradable,NULL
2516,Pot of flour,125,Not Tradable,NULL
2517,Pot of flour,125,Not Tradable,NULL
2518,Rotten tomato,125,Not Tradable,NULL
2519,Rotten tomato,125,Not Tradable,NULL
2520,Brown toy horsey,125,False,A brown toy horse.
2521,Brown toy horsey,125,Not Tradable,NULL
2522,White toy horsey,125,False,A white toy horse.
2523,White toy horsey,125,Not Tradable,NULL
2524,Black toy horsey,125,False,A black toy horse.
2525,Black toy horsey,125,Not Tradable,NULL
2526,Grey toy horsey,125,False,A grey toy horse.
2527,Grey toy horsey,125,Not Tradable,NULL
2528,Lamp,NULL,Not Tradable,NULL
2529,Orb of light,NULL,Not Tradable,NULL
2530,Bones,7500,Not Tradable,NULL
2531,Bones,7500,Not Tradable,NULL
2532,Iron fire arrows,NULL,Not Tradable,NULL
2533,Iron fire arrows,NULL,Not Tradable,NULL
2534,Steel fire arrows,NULL,Not Tradable,NULL
2535,Steel fire arrows,NULL,Not Tradable,NULL
2536,Mithril fire arrows,NULL,Not Tradable,NULL
2537,Mithril fire arrows,NULL,Not Tradable,NULL
2538,Adamant fire arrows,NULL,Not Tradable,NULL
2539,Adamant fire arrows,NULL,Not Tradable,NULL
2540,Rune fire arrows,NULL,Not Tradable,NULL
2541,Rune fire arrows,NULL,Not Tradable,NULL
2550,Ring of recoil,2000,True,An enchanted ring.
2551,Ring of recoil,2000,Not Tradable,NULL
2552,Ring of dueling(8),2000,True,An enchanted ring.
2553,Ring of dueling(8),2000,Not Tradable,NULL
2554,Ring of dueling(7),NULL,Not Tradable,NULL
2555,Ring of dueling(7),NULL,Not Tradable,NULL
2556,Ring of dueling(6),NULL,Not Tradable,NULL
2557,Ring of dueling(6),NULL,Not Tradable,NULL
2558,Ring of dueling(5),NULL,Not Tradable,NULL
2559,Ring of dueling(5),NULL,Not Tradable,NULL
2560,Ring of dueling(4),NULL,Not Tradable,NULL
2561,Ring of dueling(4),NULL,Not Tradable,NULL
2562,Ring of dueling(3),NULL,Not Tradable,NULL
2563,Ring of dueling(3),NULL,Not Tradable,NULL
2564,Ring of dueling(2),NULL,Not Tradable,NULL
2565,Ring of dueling(2),NULL,Not Tradable,NULL
2566,Ring of dueling(1),2000,Not Tradable,NULL
2567,Ring of dueling(1),2000,Not Tradable,NULL
2568,Ring of forging,2000,True,An enchanted ring.
2569,Ring of forging,2000,Not Tradable,NULL
2570,Ring of life,200,True,An enchanted ring.
2571,Ring of life,200,Not Tradable,NULL
2572,Ring of wealth,100,True,It can be charged at the Fountain of Rune.
2573,Ring of wealth,100,Not Tradable,NULL
2574,Sextant,NULL,Not Tradable,NULL
2575,Watch,NULL,Not Tradable,NULL
2576,Chart,NULL,Not Tradable,NULL
2577,Ranger boots,8,True,Lightweight boots ideal for rangers.
2578,Ranger boots,8,Not Tradable,NULL
2579,Wizard boots,8,True,Slightly magical boots.
2580,Wizard boots,8,Not Tradable,NULL
2581,Robin hood hat,8,True,Endorsed by Robin Hood.
2582,Robin hood hat,8,Not Tradable,NULL
2583,Black platebody (t),100,False,Black plate body with trim.
2584,Black platebody (t),100,Not Tradable,NULL
2585,Black platelegs (t),100,False,Black platelegs with trim.
2586,Black platelegs (t),100,Not Tradable,NULL
2587,Black full helm (t),100,False,Black full helmet with trim.
2588,Black full helm (t),100,Not Tradable,NULL
2589,Black kiteshield (t),100,False,Black kiteshield with trim.
2590,Black kiteshield (t),100,Not Tradable,NULL
2591,Black platebody (g),100,False,Black platebody with gold trim.
2592,Black platebody (g),100,Not Tradable,NULL
2593,Black platelegs (g),100,False,Black platelegs with gold trim.
2594,Black platelegs (g),100,Not Tradable,NULL
2595,Black full helm (g),100,False,Black full helmet with gold trim.
2596,Black full helm (g),100,Not Tradable,NULL
2597,Black kiteshield (g),100,False,Black kiteshield with gold trim.
2598,Black kiteshield (g),100,Not Tradable,NULL
2599,Adamant platebody (t),100,False,Adamant platebody with trim.
2600,Adamant platebody (t),100,Not Tradable,NULL
2601,Adamant platelegs (t),100,False,Adamant platelegs with trim.
2602,Adamant platelegs (t),100,Not Tradable,NULL
2603,Adamant kiteshield (t),100,False,Adamant kiteshield with trim.
2604,Adamant kiteshield (t),100,Not Tradable,NULL
2605,Adamant full helm (t),100,False,Adamant full helmet with trim.
2606,Adamant full helm (t),100,Not Tradable,NULL
2607,Adamant platebody (g),100,False,Adamant platebody with gold trim.
2608,Adamant platebody (g),100,Not Tradable,NULL
2609,Adamant platelegs (g),100,False,Adamant platelegs with gold trim.
2610,Adamant platelegs (g),100,Not Tradable,NULL
2611,Adamant kiteshield (g),100,False,Adamant kiteshield with gold trim.
2612,Adamant kiteshield (g),100,Not Tradable,NULL
2613,Adamant full helm (g),100,False,Adamant full helmet with gold trim.
2614,Adamant full helm (g),100,Not Tradable,NULL
2615,Rune platebody (g),70,False,Rune plate body with gold trim.
2616,Rune platebody (g),70,Not Tradable,NULL
2617,Rune platelegs (g),70,False,Rune platelegs with gold trim.
2618,Rune platelegs (g),70,Not Tradable,NULL
2619,Rune full helm (g),70,False,Rune full helmet with gold trim.
2620,Rune full helm (g),70,Not Tradable,NULL
2621,Rune kiteshield (g),70,False,Rune kiteshield with gold trim.
2622,Rune kiteshield (g),70,Not Tradable,NULL
2623,Rune platebody (t),70,False,Rune platebody with trim.
2624,Rune platebody (t),70,Not Tradable,NULL
2625,Rune platelegs (t),70,False,Rune platelegs with trim.
2626,Rune platelegs (t),70,Not Tradable,NULL
2627,Rune full helm (t),70,False,Rune full helmet with trim.
2628,Rune full helm (t),70,Not Tradable,NULL
2629,Rune kiteshield (t),70,False,Rune kiteshield with trim.
2630,Rune kiteshield (t),70,Not Tradable,NULL
2631,Highwayman mask,10,True,Your money or your life!
2632,Highwayman mask,10,Not Tradable,NULL
2633,Blue beret,100,True,Parlez-vous francais?
2634,Blue beret,100,Not Tradable,NULL
2635,Black beret,100,True,Parlez-vous francais?
2636,Black beret,100,Not Tradable,NULL
2637,White beret,100,True,Parlez-vous francais?
2638,White beret,100,Not Tradable,NULL
2639,Tan cavalier,100,True,All for one and one for all!
2640,Tan cavalier,100,Not Tradable,NULL
2641,Dark cavalier,100,True,All for one and one for all!
2642,Dark cavalier,100,Not Tradable,NULL
2643,Black cavalier,100,True,All for one and one for all!
2644,Black cavalier,100,Not Tradable,NULL
2645,Red headband,100,True,A minimalist's hat.
2646,Red headband,100,Not Tradable,NULL
2647,Black headband,100,True,A minimalist's hat.
2648,Black headband,100,Not Tradable,NULL
2649,Brown headband,100,True,A minimalist's hat.
2650,Brown headband,100,Not Tradable,NULL
2651,Pirate's hat,100,True,Shiver me timbers!
2652,Pirate's hat,100,Not Tradable,NULL
2653,Zamorak platebody,70,False,Rune platebody in the colours of Zamorak.
2654,Zamorak platebody,70,Not Tradable,NULL
2655,Zamorak platelegs,70,False,Rune platelegs in the colours of Zamorak.
2656,Zamorak platelegs,70,Not Tradable,NULL
2657,Zamorak full helm,70,False,Rune full helmet in the colours of Zamorak.
2658,Zamorak full helm,70,Not Tradable,NULL
2659,Zamorak kiteshield,70,False,Rune kiteshield in the colours of Zamorak.
2660,Zamorak kiteshield,70,Not Tradable,NULL
2661,Saradomin platebody,70,False,Rune platebody in the colours of Saradomin.
2662,Saradomin platebody,70,Not Tradable,NULL
2663,Saradomin platelegs,70,False,Rune platelegs in the colours of Saradomin.
2664,Saradomin platelegs,70,Not Tradable,NULL
2665,Saradomin full helm,70,False,Rune full helmet in the colours of Saradomin.
2666,Saradomin full helm,70,Not Tradable,NULL
2667,Saradomin kiteshield,70,False,Rune kiteshield in the colours of Saradomin.
2668,Saradomin kiteshield,70,Not Tradable,NULL
2669,Guthix platebody,70,False,Rune plate body in the colours of Guthix.
2670,Guthix platebody,70,Not Tradable,NULL
2671,Guthix platelegs,70,False,Rune plate legs in the colours of Guthix.
2672,Guthix platelegs,70,Not Tradable,NULL
2673,Guthix full helm,70,False,A rune full face helmet in the colours of Guthix.
2674,Guthix full helm,70,Not Tradable,NULL
2675,Guthix kiteshield,70,False,Rune kiteshield in the colours of Guthix.
2676,Guthix kiteshield,70,Not Tradable,NULL
2677,Clue scroll (easy),NULL,Not Tradable,NULL
2678,Clue scroll (easy),NULL,Not Tradable,NULL
2679,Clue scroll (easy),NULL,Not Tradable,NULL
2680,Clue scroll (easy),NULL,Not Tradable,NULL
2681,Clue scroll (easy),NULL,Not Tradable,NULL
2682,Clue scroll (easy),NULL,Not Tradable,NULL
2683,Clue scroll (easy),NULL,Not Tradable,NULL
2684,Clue scroll (easy),NULL,Not Tradable,NULL
2685,Clue scroll (easy),NULL,Not Tradable,NULL
2686,Clue scroll (easy),NULL,Not Tradable,NULL
2687,Clue scroll (easy),NULL,Not Tradable,NULL
2688,Clue scroll (easy),NULL,Not Tradable,NULL
2689,Clue scroll (easy),NULL,Not Tradable,NULL
2690,Clue scroll (easy),NULL,Not Tradable,NULL
2691,Clue scroll (easy),NULL,Not Tradable,NULL
2692,Clue scroll (easy),NULL,Not Tradable,NULL
2693,Clue scroll (easy),NULL,Not Tradable,NULL
2694,Clue scroll (easy),NULL,Not Tradable,NULL
2695,Clue scroll (easy),NULL,Not Tradable,NULL
2696,Clue scroll (easy),NULL,Not Tradable,NULL
2697,Clue scroll (easy),NULL,Not Tradable,NULL
2698,Clue scroll (easy),NULL,Not Tradable,NULL
2699,Clue scroll (easy),NULL,Not Tradable,NULL
2700,Clue scroll (easy),NULL,Not Tradable,NULL
2701,Clue scroll (easy),NULL,Not Tradable,NULL
2702,Clue scroll (easy),NULL,Not Tradable,NULL
2703,Clue scroll (easy),NULL,Not Tradable,NULL
2704,Clue scroll (easy),NULL,Not Tradable,NULL
2705,Clue scroll (easy),NULL,Not Tradable,NULL
2706,Clue scroll (easy),NULL,Not Tradable,NULL
2707,Clue scroll (easy),NULL,Not Tradable,NULL
2708,Clue scroll (easy),NULL,Not Tradable,NULL
2709,Clue scroll (easy),NULL,Not Tradable,NULL
2710,Clue scroll (easy),NULL,Not Tradable,NULL
2711,Clue scroll (easy),NULL,Not Tradable,NULL
2712,Clue scroll (easy),NULL,Not Tradable,NULL
2713,Clue scroll (easy),NULL,Not Tradable,NULL
2714,Casket (easy),NULL,Not Tradable,NULL
2715,Casket (easy),NULL,Not Tradable,NULL
2716,Clue scroll (easy),NULL,Not Tradable,NULL
2717,Casket (easy),NULL,Not Tradable,NULL
2718,Casket (easy),NULL,Not Tradable,NULL
2719,Clue scroll (easy),NULL,Not Tradable,NULL
2720,Casket (easy),NULL,Not Tradable,NULL
2721,Casket (easy),NULL,Not Tradable,NULL
2722,Clue scroll (hard),NULL,Not Tradable,NULL
2723,Clue scroll (hard),NULL,Not Tradable,NULL
2724,Casket (hard),NULL,Not Tradable,NULL
2725,Clue scroll (hard),NULL,Not Tradable,NULL
2726,Casket (hard),NULL,Not Tradable,NULL
2727,Clue scroll (hard),NULL,Not Tradable,NULL
2728,Casket (hard),NULL,Not Tradable,NULL
2729,Clue scroll (hard),NULL,Not Tradable,NULL
2730,Casket (hard),NULL,Not Tradable,NULL
2731,Clue scroll (hard),NULL,Not Tradable,NULL
2732,Casket (hard),NULL,Not Tradable,NULL
2733,Clue scroll (hard),NULL,Not Tradable,NULL
2734,Casket (hard),NULL,Not Tradable,NULL
2735,Clue scroll (hard),NULL,Not Tradable,NULL
2736,Casket (hard),NULL,Not Tradable,NULL
2737,Clue scroll (hard),NULL,Not Tradable,NULL
2738,Casket (hard),NULL,Not Tradable,NULL
2739,Clue scroll (hard),NULL,Not Tradable,NULL
2740,Casket (hard),NULL,Not Tradable,NULL
2741,Clue scroll (hard),NULL,Not Tradable,NULL
2742,Casket (hard),NULL,Not Tradable,NULL
2743,Clue scroll (hard),NULL,Not Tradable,NULL
2744,Casket (hard),NULL,Not Tradable,NULL
2745,Clue scroll (hard),NULL,Not Tradable,NULL
2746,Casket (hard),NULL,Not Tradable,NULL
2747,Clue scroll (hard),NULL,Not Tradable,NULL
2748,Casket (hard),NULL,Not Tradable,NULL
2749,Sliding piece,NULL,Not Tradable,NULL
2750,Sliding piece,NULL,Not Tradable,NULL
2751,Sliding piece,NULL,Not Tradable,NULL
2752,Sliding piece,NULL,Not Tradable,NULL
2753,Sliding piece,NULL,Not Tradable,NULL
2754,Sliding piece,NULL,Not Tradable,NULL
2755,Sliding piece,NULL,Not Tradable,NULL
2756,Sliding piece,NULL,Not Tradable,NULL
2757,Sliding piece,NULL,Not Tradable,NULL
2758,Sliding piece,NULL,Not Tradable,NULL
2759,Sliding piece,NULL,Not Tradable,NULL
2760,Sliding piece,NULL,Not Tradable,NULL
2761,Sliding piece,NULL,Not Tradable,NULL
2762,Sliding piece,NULL,Not Tradable,NULL
2763,Sliding piece,NULL,Not Tradable,NULL
2764,Sliding piece,NULL,Not Tradable,NULL
2765,Sliding piece,NULL,Not Tradable,NULL
2766,Sliding piece,NULL,Not Tradable,NULL
2767,Sliding piece,NULL,Not Tradable,NULL
2768,Sliding piece,NULL,Not Tradable,NULL
2769,Sliding piece,NULL,Not Tradable,NULL
2770,Sliding piece,NULL,Not Tradable,NULL
2771,Sliding piece,NULL,Not Tradable,NULL
2772,Sliding piece,NULL,Not Tradable,NULL
2773,Clue scroll (hard),NULL,Not Tradable,NULL
2774,Clue scroll (hard),NULL,Not Tradable,NULL
2775,Casket (hard),NULL,Not Tradable,NULL
2776,Clue scroll (hard),NULL,Not Tradable,NULL
2777,Casket (hard),NULL,Not Tradable,NULL
2778,Clue scroll (hard),NULL,Not Tradable,NULL
2779,Casket (hard),NULL,Not Tradable,NULL
2780,Clue scroll (hard),NULL,Not Tradable,NULL
2781,Casket (hard),NULL,Not Tradable,NULL
2782,Clue scroll (hard),NULL,Not Tradable,NULL
2783,Clue scroll (hard),NULL,Not Tradable,NULL
2784,Casket (hard),NULL,Not Tradable,NULL
2785,Clue scroll (hard),NULL,Not Tradable,NULL
2786,Clue scroll (hard),NULL,Not Tradable,NULL
2787,Casket (hard),NULL,Not Tradable,NULL
2788,Clue scroll (hard),NULL,Not Tradable,NULL
2789,Casket (hard),NULL,Not Tradable,NULL
2790,Clue scroll (hard),NULL,Not Tradable,NULL
2791,Casket (hard),NULL,Not Tradable,NULL
2792,Clue scroll (hard),NULL,Not Tradable,NULL
2793,Clue scroll (hard),NULL,Not Tradable,NULL
2794,Clue scroll (hard),NULL,Not Tradable,NULL
2795,Puzzle box (hard),NULL,Not Tradable,NULL
2796,Clue scroll (hard),NULL,Not Tradable,NULL
2797,Clue scroll (hard),NULL,Not Tradable,NULL
2798,Puzzle box (hard),NULL,Not Tradable,NULL
2799,Clue scroll (hard),NULL,Not Tradable,NULL
2800,Puzzle box (hard),NULL,Not Tradable,NULL
2801,Clue scroll (medium),NULL,Not Tradable,NULL
2802,Casket (medium),NULL,Not Tradable,NULL
2803,Clue scroll (medium),NULL,Not Tradable,NULL
2804,Casket (medium),NULL,Not Tradable,NULL
2805,Clue scroll (medium),NULL,Not Tradable,NULL
2806,Casket (medium),NULL,Not Tradable,NULL
